Date,North Tower (kWh),temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2019-01-28 08:00:00,138.147,10.751666666666667,71.57000000000001,0.0,0.0,1027.0,87.50833333333333,0.0,0.0
2019-01-28 09:00:00,167.474,11.168333333333335,71.28583333333333,0.0,0.0,1027.0,76.74583333333334,0.0,0.0
2019-01-28 10:00:00,227.679,11.515,71.99166666666666,0.0,0.0,1027.6666666666667,110.61,0.0,0.0
2019-01-28 11:00:00,272.783,12.495833333333332,65.33583333333333,0.0,0.0,1027.8333333333333,347.4166666666667,0.0,0.0
2019-01-28 12:00:00,249.866,12.748333333333333,62.44,0.0,0.0,1027.0,243.42500000000004,0.0,0.0
2019-01-28 13:00:00,239.124,12.705,67.42083333333333,0.0,0.0,1026.6666666666667,220.39166666666668,0.0,0.0
2019-01-28 14:00:00,246.185,12.510833333333332,68.815,0.0,0.0,1026.25,166.66666666666666,0.0,0.0
2019-01-28 15:00:00,271.353,12.766666666666666,67.84083333333334,0.0,0.0,1026.0,113.54166666666667,0.0,0.0
2019-01-28 16:00:00,251.795,12.656666666666666,69.02,0.0,0.0,1026.0,67.29666666666667,0.0,0.0
2019-01-28 17:00:00,206.705,12.155833333333334,71.81666666666666,0.0,0.0,1026.0,16.17875,0.0,0.0
2019-01-28 18:00:00,250.443,11.843333333333334,73.96666666666667,0.0,0.0,1026.0,5.014666666666667,0.0,0.0
2019-01-28 19:00:00,194.715,11.825000000000001,74.19166666666666,0.0,0.0,1026.0,5.469666666666666,0.0,0.0
2019-01-28 20:00:00,167.231,11.5925,77.325,0.0,0.0,1026.0,7.052666666666667,0.0,0.0
2019-01-28 21:00:00,131.698,11.425833333333335,81.04166666666667,0.0,0.0,1025.3333333333333,4.26725,0.0,0.0
2019-01-28 22:00:00,66.458,11.729166666666666,79.175,0.0,0.0,1025.5833333333333,6.6875,0.0,0.0
2019-01-28 23:00:00,53.641,11.693333333333333,79.02499999999999,0.0,0.0,1025.1666666666667,9.817166666666667,0.0,0.0
2019-01-29 00:00:00,52.704,11.473333333333334,81.925,0.0,0.0,1025.0,8.668833333333334,0.0,0.0
2019-01-29 01:00:00,50.679,11.265,80.18333333333334,0.0,0.0,1025.0,6.360166666666667,0.0,0.0
2019-01-29 02:00:00,50.108,11.3925,83.49166666666666,0.0,0.0,1025.0,8.6515,0.0,0.0
2019-01-29 03:00:00,50.293,11.145833333333334,85.22500000000001,0.0,0.0,1024.4166666666667,15.499666666666668,0.0,0.0
2019-01-29 04:00:00,51.091,11.386666666666668,83.76666666666667,0.0,0.0,1024.0,12.681166666666668,0.0,0.0
2019-01-29 05:00:00,61.305,11.383333333333333,83.69166666666666,0.0,0.0,1023.8333333333334,22.21166666666667,0.0,0.0
2019-01-29 06:00:00,62.937,11.469166666666666,81.83333333333333,0.0,0.0,1023.8333333333334,13.590000000000002,0.0,0.0
2019-01-29 07:00:00,104.582,11.098333333333334,84.20833333333333,0.0,0.0,1024.0,12.691416666666667,0.0,0.0
2019-01-29 08:00:00,134.438,11.320833333333333,81.02499999999999,0.0,0.0,1024.0,70.9425,0.0,0.0
2019-01-29 09:00:00,161.004,11.768333333333333,77.22500000000001,0.0,0.0,1024.0,172.24166666666667,0.0,0.0
2019-01-29 10:00:00,227.221,12.390833333333333,73.71666666666667,0.0,0.0,1024.0,297.90833333333336,0.0,0.0
2019-01-29 11:00:00,266.932,11.836666666666666,78.72500000000001,0.0,0.0,1024.0,350.72499999999997,0.0,0.0
2019-01-29 12:00:00,244.671,12.165833333333333,74.25833333333334,0.0,0.0,1023.0833333333334,342.48333333333335,0.0,0.0
2019-01-29 13:00:00,252.036,12.135833333333332,73.09666666666666,0.0,0.0,1022.4166666666666,279.2,0.0,0.0
2019-01-29 14:00:00,244.796,12.485833333333332,70.41333333333334,0.0,0.0,1022.0,261.7416666666667,0.0,0.0
2019-01-29 15:00:00,250.891,12.615833333333333,68.89416666666666,0.0,0.0,1021.3333333333334,216.9333333333333,0.0,0.0
2019-01-29 16:00:00,254.741,12.205833333333333,73.91916666666667,0.0,0.0,1021.0,61.1325,0.0,0.0
2019-01-29 17:00:00,203.946,11.735,80.175,0.0,0.0,1021.0,30.30633333333333,0.0,0.0
2019-01-29 18:00:00,203.738,11.451666666666666,85.58333333333333,0.0,0.0,1021.0,2.13725,0.0,0.0
2019-01-29 19:00:00,176.147,11.626666666666667,86.24166666666667,0.0,0.0,1021.0,2.95875,0.0,0.0
2019-01-29 20:00:00,134.381,11.744166666666667,86.39166666666667,0.0,0.0,1020.9166666666666,3.42225,0.11666666666666668,0.11666666666666668
2019-01-29 21:00:00,104.663,11.439166666666667,88.35833333333333,0.0,0.0,1021.0,2.9956666666666667,0.4666666666666666,0.5833333333333334
2019-01-29 22:00:00,64.361,11.119166666666667,87.99166666666667,0.0,0.0,1021.0,2.3679166666666664,0.13333333333333333,0.6999999999999998
2019-01-29 23:00:00,53.035,10.85,86.41666666666667,0.0,0.0,1020.75,2.8388333333333335,0.0,0.6999999999999998
2019-01-30 00:00:00,50.148,10.781666666666666,82.91666666666667,0.0,0.0,1020.3333333333334,4.131,0.0,0.0
2019-01-30 01:00:00,50.47,10.782499999999999,79.70833333333333,0.0,0.0,1020.0,3.0252499999999998,0.0,0.0
2019-01-30 02:00:00,49.602,10.686666666666667,74.77499999999999,0.0,0.0,1020.0,3.2586666666666666,0.0,0.0
2019-01-30 03:00:00,49.774,10.940833333333332,72.75833333333334,0.0,0.0,1019.5833333333334,3.6536666666666666,0.0,0.0
2019-01-30 04:00:00,50.007,10.694166666666666,77.875,0.0,0.0,1019.0,2.23175,0.0,0.0
2019-01-30 05:00:00,51.344,10.683333333333332,80.60833333333333,0.0,0.0,1019.0,4.068833333333333,0.0,0.0
2019-01-30 06:00:00,54.381,10.736666666666666,82.44166666666666,0.0,0.0,1018.6666666666666,3.270583333333333,0.0,0.0
2019-01-30 07:00:00,99.759,10.92,81.77499999999999,0.0,0.0,1018.3333333333334,3.7875833333333335,0.0,0.0
2019-01-30 08:00:00,131.013,11.175833333333335,81.86666666666666,0.0,0.0,1019.0,40.090833333333336,0.0,0.0
2019-01-30 09:00:00,155.84,11.390833333333333,83.08333333333333,0.0,0.0,1019.0,76.58916666666667,0.0,0.0
2019-01-30 10:00:00,226.358,11.331666666666665,87.73333333333333,0.0,0.0,1018.75,63.375,0.5583333333333333,0.5583333333333333
2019-01-30 11:00:00,273.336,11.954166666666666,87.48333333333333,0.0,0.0,1018.0,110.19833333333332,1.3333333333333333,1.875
2019-01-30 12:00:00,241.831,12.801666666666668,82.29166666666667,0.0,0.0,1017.1666666666666,162.42916666666667,0.03333333333333333,1.8999999999999997
2019-01-30 13:00:00,260.745,13.093333333333334,80.21666666666665,0.0,0.0,1016.0833333333334,195.79166666666666,0.05833333333333334,1.9583333333333333
2019-01-30 14:00:00,250.014,12.763333333333334,80.54166666666667,0.0,0.0,1015.25,130.525,0.09166666666666667,2.0500000000000003
2019-01-30 15:00:00,257.29,13.085,77.50833333333334,0.0,0.0,1015.0,144.14166666666668,0.05000000000000001,2.1
2019-01-30 16:00:00,264.063,13.128333333333332,79.46666666666667,0.0,0.0,1014.6666666666666,84.2025,0.0,2.1
2019-01-30 17:00:00,205.164,12.689166666666667,82.91666666666667,0.0,0.0,1014.0,29.80366666666667,0.075,2.1750000000000003
2019-01-30 18:00:00,208.885,12.470833333333333,85.26666666666667,0.0,0.0,1013.5,3.2608333333333337,0.4916666666666667,2.6666666666666665
2019-01-30 19:00:00,176.482,12.388333333333334,86.46666666666665,0.0,0.0,1013.0833333333334,1.7909166666666667,1.6916666666666667,4.341666666666667
2019-01-30 20:00:00,138.478,12.558333333333332,83.30833333333334,0.0,0.0,1013.0,2.68875,0.5,4.8
2019-01-30 21:00:00,104.988,12.751666666666667,83.49166666666666,0.0,0.0,1013.0,3.8014999999999994,0.025000000000000005,4.825
2019-01-30 22:00:00,65.041,12.760833333333332,83.21666666666667,0.0,0.0,1013.0,2.7695833333333333,0.075,4.9
2019-01-30 23:00:00,53.661,12.789166666666667,82.99166666666666,0.0,0.0,1013.0,2.8111666666666664,0.0,4.9
2019-01-31 00:00:00,52.288,12.606666666666667,86.66666666666667,0.0,0.0,1013.0,2.8823333333333334,0.05000000000000001,0.05000000000000001
2019-01-31 01:00:00,51.391,12.794166666666667,83.575,0.0,0.0,1012.0,2.7092500000000004,0.05000000000000001,0.10000000000000002
2019-01-31 02:00:00,50.79,12.755,82.55,0.0,0.0,1011.6666666666666,2.3379166666666666,0.0,0.10000000000000002
2019-01-31 03:00:00,51.112,12.85,82.7,0.0,0.0,1010.9166666666666,4.292166666666667,0.008333333333333333,0.10833333333333334
2019-01-31 04:00:00,51.031,12.631666666666668,84.64166666666667,0.0,0.0,1010.25,3.09225,0.10000000000000002,0.20000000000000004
2019-01-31 05:00:00,52.769,12.629166666666668,84.52499999999999,0.0,0.0,1010.0,2.591666666666667,0.10833333333333334,0.30833333333333335
2019-01-31 06:00:00,56.339,12.450000000000001,86.97500000000001,0.0,0.0,1009.9166666666666,2.347,0.6749999999999999,0.9833333333333334
2019-01-31 07:00:00,107.072,12.678333333333333,87.55,0.0,0.0,1009.3333333333334,3.6047499999999997,0.8833333333333333,1.8499999999999999
2019-01-31 08:00:00,132.192,12.860833333333332,87.10000000000001,0.0,0.0,1009.5833333333334,33.001666666666665,0.3666666666666667,2.2083333333333335
2019-01-31 09:00:00,165.154,12.729999999999999,86.13333333333333,0.0,0.0,1010.0,136.62666666666667,0.3833333333333333,2.591666666666667
2019-01-31 10:00:00,223.475,13.115833333333335,81.53333333333333,0.0,0.0,1010.0,208.39166666666665,0.008333333333333333,2.6
2019-01-31 11:00:00,269.866,13.040833333333333,82.65833333333333,0.0,0.0,1010.0,199.80916666666667,0.125,2.725
2019-01-31 12:00:00,244.307,13.270000000000001,77.55,0.0,0.0,1009.3333333333334,314.76666666666665,0.17500000000000002,2.9
2019-01-31 13:00:00,256.033,12.900833333333333,80.73333333333333,0.0,0.0,1008.5,232.4416666666667,0.0,2.9
2019-01-31 14:00:00,244.419,13.204166666666666,80.95,0.0,0.0,1007.5833333333334,149.04166666666666,0.03333333333333333,2.9333333333333336
2019-01-31 15:00:00,251.336,13.3525,81.68333333333334,0.0,0.0,1006.4166666666666,91.84250000000002,0.06666666666666667,3.0
2019-01-31 16:00:00,265.612,13.33,83.56666666666666,0.0,0.0,1006.0,48.064166666666665,0.10000000000000002,3.1
2019-01-31 17:00:00,198.124,12.945,87.58333333333333,0.0,0.0,1005.0,7.9816666666666665,0.6583333333333333,3.7583333333333333
2019-01-31 18:00:00,180.235,12.899166666666666,89.88333333333333,0.0,0.0,1004.25,2.6906666666666665,1.1500000000000001,4.883333333333334
2019-01-31 19:00:00,146.66,13.2575,90.04166666666667,0.0,0.0,1004.0,2.25225,0.5499999999999999,5.425
2019-01-31 20:00:00,103.014,13.315833333333332,90.13333333333333,0.0,0.0,1003.1666666666666,1.9176666666666666,0.31666666666666665,5.733333333333333
2019-01-31 21:00:00,72.086,13.0475,90.26666666666667,0.0,0.0,1003.0,1.4515,2.533333333333333,8.241666666666667
2019-01-31 22:00:00,55.796,12.183333333333332,85.85833333333333,0.0,0.0,1003.0,1.4675833333333335,2.858333333333333,11.049999999999999
2019-01-31 23:00:00,52.752,11.366666666666667,85.77499999999999,0.0,0.0,1003.0,1.8255,1.2083333333333333,12.241666666666667
2019-02-01 00:00:00,43.589,10.595,84.89166666666667,0.0,0.0,1002.8333333333334,1.5971666666666666,1.7583333333333335,0.4583333333333333
2019-02-01 01:00:00,42.369,11.090833333333334,77.825,0.0,0.0,1002.5,2.400333333333333,0.049999999999999996,0.5
2019-02-01 02:00:00,42.296,11.679166666666667,71.52166666666666,0.0,0.0,1002.0,3.58925,0.0,0.5
2019-02-01 03:00:00,42.464,11.6775,70.51583333333333,0.0,0.0,1002.0,2.596416666666667,0.05000000000000001,0.5499999999999999
2019-02-01 04:00:00,42.226,10.715833333333334,75.31666666666666,0.0,0.0,1002.0,2.09325,0.44166666666666665,0.9916666666666667
2019-02-01 05:00:00,45.824,10.782499999999999,71.39166666666667,0.0,0.0,1002.0,1.59725,0.09166666666666667,1.0833333333333333
2019-02-01 06:00:00,54.883,11.092500000000001,61.55083333333334,0.0,0.0,1002.0,1.73325,0.016666666666666666,1.1
2019-02-01 07:00:00,96.789,11.128333333333332,60.19916666666666,0.0,0.0,1002.25,7.837,0.0,1.1
2019-02-01 08:00:00,121.48,11.152500000000002,62.839999999999996,0.0,0.0,1003.0,87.52749999999999,0.0,1.1
2019-02-01 09:00:00,142.384,11.678333333333333,60.77666666666667,0.0,0.0,1003.0,201.3275,0.0,1.1
2019-02-01 10:00:00,206.091,12.055833333333332,60.294999999999995,0.0,0.0,1003.0,418.0416666666667,0.0,1.1
2019-02-01 11:00:00,247.693,11.916666666666666,62.28,0.0,0.0,1003.0,376.03249999999997,0.075,1.175
2019-02-01 12:00:00,221.832,11.585833333333333,67.97833333333334,0.0,0.0,1002.5,399.27500000000003,0.18333333333333335,1.3583333333333334
2019-02-01 13:00:00,235.626,11.271666666666667,63.79833333333334,0.0,0.0,1003.0833333333334,360.62999999999994,0.4666666666666666,1.8166666666666667
2019-02-01 14:00:00,221.425,11.410833333333334,60.42583333333334,0.0,0.0,1003.8333333333334,451.5916666666667,0.24166666666666667,2.0500000000000003
2019-02-01 15:00:00,227.743,12.079166666666666,51.88083333333333,0.0,0.0,1004.4166666666666,358.6583333333333,0.05833333333333334,2.1
2019-02-01 16:00:00,230.677,11.725833333333334,49.98166666666666,0.0,0.0,1005.0833333333334,85.91333333333334,0.0,2.1
2019-02-01 17:00:00,180.339,9.558333333333334,66.625,0.0,0.0,1006.75,21.9075,0.075,2.1750000000000003
2019-02-01 18:00:00,164.467,10.8575,63.09916666666666,0.0,0.0,1007.5,1.9756666666666665,0.025000000000000005,2.2
2019-02-01 19:00:00,133.69,9.525833333333333,75.20833333333333,0.0,0.0,1008.8333333333334,2.183333333333333,0.8833333333333333,3.0833333333333335
2019-02-01 20:00:00,99.046,9.831666666666667,69.66166666666668,0.0,0.0,1009.5833333333334,2.2325000000000004,0.8083333333333332,3.8666666666666667
2019-02-01 21:00:00,72.501,10.671666666666667,65.72166666666666,0.0,0.0,1010.3333333333334,1.5744166666666668,0.44166666666666665,4.3
2019-02-01 22:00:00,57.921,10.078333333333333,68.3125,0.0,0.0,1011.0,1.8929166666666666,0.20000000000000004,4.5
2019-02-01 23:00:00,52.897,10.203333333333333,68.115,0.0,0.0,1011.5833333333334,2.3355833333333336,0.0,4.5
2019-02-02 00:00:00,46.956,9.898333333333333,66.69416666666667,0.0,0.0,1012.4166666666666,2.4006666666666665,0.03333333333333333,0.03333333333333333
2019-02-02 01:00:00,46.305,9.475,68.6875,0.0,0.0,1013.0833333333334,1.7476666666666667,0.3166666666666667,0.35000000000000003
2019-02-02 02:00:00,45.693,9.591666666666667,65.5775,0.0,0.0,1014.0,3.044916666666667,0.049999999999999996,0.4000000000000001
2019-02-02 03:00:00,45.417,9.249166666666666,63.14416666666667,0.0,0.0,1014.5833333333334,2.2255,0.0,0.4000000000000001
2019-02-02 04:00:00,45.398,8.93,66.66250000000001,0.0,0.0,1015.0,2.9271666666666665,0.0,0.4000000000000001
2019-02-02 05:00:00,45.533,9.2575,65.04166666666667,0.0,0.0,1015.75,2.9988333333333332,0.0,0.4000000000000001
2019-02-02 06:00:00,46.361,9.174166666666666,62.370000000000005,0.0,0.0,1016.5,3.5898333333333334,0.0,0.4000000000000001
2019-02-02 07:00:00,46.999,9.12,56.968333333333334,0.0,0.0,1017.75,7.39675,0.0,0.4000000000000001
2019-02-02 08:00:00,47.864,9.453333333333333,51.409166666666664,0.0,0.0,1019.0833333333334,101.25,0.0,0.4000000000000001
2019-02-02 09:00:00,49.36,10.0925,50.59583333333333,0.0,0.0,1020.3333333333334,254.48333333333335,0.0,0.4000000000000001
2019-02-02 10:00:00,49.796,10.602500000000001,51.344166666666666,0.0,0.0,1021.3333333333334,347.2083333333333,0.0,0.4000000000000001
2019-02-02 11:00:00,50.298,10.598333333333334,51.9475,0.0,0.0,1022.1666666666666,336.6958333333333,0.0,0.4000000000000001
2019-02-02 12:00:00,49.52,10.560833333333333,57.844166666666666,0.0,0.0,1022.4166666666666,543.2833333333334,0.0,0.4000000000000001
2019-02-02 13:00:00,49.833,11.5075,48.012499999999996,0.0,0.0,1022.0,469.69166666666666,0.0,0.4000000000000001
2019-02-02 14:00:00,51.398,11.518333333333333,45.66,0.0,0.0,1023.0,428.74666666666667,0.0,0.4000000000000001
2019-02-02 15:00:00,52.523,11.271666666666667,46.64666666666667,0.0,0.0,1023.0,282.225,0.0,0.4000000000000001
2019-02-02 16:00:00,54.666,10.629166666666666,52.12416666666667,0.0,0.0,1023.6666666666666,199.785,0.0,0.4000000000000001
2019-02-02 17:00:00,54.298,10.371666666666668,53.20250000000001,0.0,0.0,1024.0,42.13016666666667,0.0,0.4000000000000001
2019-02-02 18:00:00,59.688,9.564166666666667,60.413333333333334,0.0,0.0,1024.5833333333333,2.2340833333333334,0.0,0.4000000000000001
2019-02-02 19:00:00,58.731,9.134166666666667,61.845,0.0,0.0,1025.5,2.238916666666667,0.0,0.4000000000000001
2019-02-02 20:00:00,54.442,8.748333333333333,65.05499999999999,0.0,0.0,1026.25,2.44,0.0,0.4000000000000001
2019-02-02 21:00:00,51.411,8.540000000000001,65.35833333333333,0.0,0.0,1026.9166666666667,3.0887499999999997,0.0,0.4000000000000001
2019-02-02 22:00:00,49.319,8.611666666666666,64.22083333333333,0.0,0.0,1027.0,2.7264166666666667,0.0,0.4000000000000001
2019-02-02 23:00:00,48.504,8.701666666666666,63.30166666666667,0.0,0.0,1027.5833333333333,4.870916666666667,0.0,0.4000000000000001
2019-02-03 00:00:00,51.571,8.5575,63.99916666666667,0.0,0.0,1028.0,3.534333333333333,0.0,0.0
2019-02-03 01:00:00,48.638,8.516666666666667,63.085,0.0,0.0,1028.0,3.031083333333333,0.0,0.0
2019-02-03 02:00:00,48.539,8.417499999999999,63.821666666666665,0.0,0.0,1028.0,2.3663333333333334,0.0,0.0
2019-02-03 03:00:00,47.624,8.309166666666666,65.48,0.0,0.0,1028.1666666666667,2.83025,0.0,0.0
2019-02-03 04:00:00,48.584,8.361666666666666,65.21,0.0,0.0,1028.0,3.31325,0.0,0.0
2019-02-03 05:00:00,48.059,8.4525,65.78,0.0,0.0,1028.0,3.1047499999999997,0.0,0.0
2019-02-03 06:00:00,47.678,8.0825,68.04083333333334,0.0,0.0,1029.0,4.0095,0.0,0.0
2019-02-03 07:00:00,50.036,7.579999999999999,68.91916666666667,0.0,0.0,1029.5,9.691166666666666,0.0,0.0
2019-02-03 08:00:00,51.242,8.326666666666666,63.2175,0.0,0.0,1030.0,112.87416666666667,0.0,0.0
2019-02-03 09:00:00,51.481,9.25,59.568333333333335,0.0,0.0,1030.9166666666667,280.2833333333333,0.0,0.0
2019-02-03 10:00:00,51.724,10.191666666666666,55.82666666666666,0.0,0.0,1031.0,431.5083333333334,0.0,0.0
2019-02-03 11:00:00,53.174,11.028333333333334,46.21083333333333,0.0,0.0,1030.4166666666667,537.3249999999999,0.0,0.0
2019-02-03 12:00:00,53.03,11.909166666666666,41.94416666666667,0.0,0.0,1029.9166666666667,586.65,0.0,0.0
2019-02-03 13:00:00,54.631,12.275833333333333,38.77583333333333,0.0,0.0,1029.0833333333333,576.25,0.0,0.0
2019-02-03 14:00:00,55.861,12.530833333333334,38.57833333333333,0.0,0.0,1029.0,505.09999999999997,0.0,0.0
2019-02-03 15:00:00,56.832,12.544166666666667,34.910000000000004,0.0,0.0,1029.0,383.22499999999997,0.0,0.0
2019-02-03 16:00:00,58.053,12.274166666666666,35.50083333333333,0.0,0.0,1029.0,223.6833333333333,0.0,0.0
2019-02-03 17:00:00,57.779,11.430833333333332,40.928333333333335,0.0,0.0,1029.25,55.72683333333333,0.0,0.0
2019-02-03 18:00:00,61.601,10.004166666666666,46.67416666666667,0.0,0.0,1030.0,1.4678333333333333,0.0,0.0
2019-02-03 19:00:00,61.359,9.328333333333333,48.310833333333335,0.0,0.0,1030.0,1.0130833333333333,0.0,0.0
2019-02-03 20:00:00,58.944,8.965833333333334,45.38999999999999,0.0,0.0,1030.5833333333333,1.0110833333333333,0.0,0.0
2019-02-03 21:00:00,52.103,8.556666666666667,49.182500000000005,0.0,0.0,1031.0,1.0920833333333333,0.0,0.0
2019-02-03 22:00:00,51.993,8.490833333333333,49.17416666666667,0.0,0.0,1031.75,1.1981666666666666,0.0,0.0
2019-02-03 23:00:00,51.425,8.398333333333333,49.03916666666667,0.0,0.0,1031.8333333333333,1.0089166666666667,0.0,0.0
2019-02-04 00:00:00,51.043,8.244166666666667,48.984166666666674,0.0,0.0,1031.3333333333333,1.2256666666666667,0.0,0.0
2019-02-04 01:00:00,50.495,7.9075,49.649166666666666,0.0,0.0,1031.0,1.0571666666666666,0.0,0.0
2019-02-04 02:00:00,48.65,7.659166666666667,48.75583333333333,0.0,0.0,1031.0,1.0526666666666666,0.0,0.0
2019-02-04 03:00:00,48.822,7.3566666666666665,52.73500000000001,0.0,0.0,1031.0,1.1150833333333334,0.0,0.0
2019-02-04 04:00:00,48.211,6.50025,67.45583333333333,0.0,0.0,1031.0,2.7078333333333333,0.0,0.0
2019-02-04 05:00:00,53.287,5.68,73.125,0.0,0.0,1031.0,4.243083333333334,0.0,0.0
2019-02-04 06:00:00,60.178,5.68625,70.485,0.0,0.0,1031.0,4.013,0.0,0.0
2019-02-04 07:00:00,101.4,5.462,62.669999999999995,0.0,0.0,1031.0,9.95525,0.0,0.0
2019-02-04 08:00:00,138.122,5.927916666666667,67.23416666666667,0.0,0.0,1031.6666666666667,121.72000000000001,0.0,0.0
2019-02-04 09:00:00,254.981,6.436166666666666,66.80833333333334,0.0,0.0,1032.0,289.06666666666666,0.0,0.0
2019-02-04 10:00:00,275.644,7.969666666666666,58.23416666666666,0.0,0.0,1032.0,442.81666666666666,0.0,0.0
2019-02-04 11:00:00,276.244,9.340833333333334,53.390833333333326,0.0,0.0,1032.0,533.7833333333333,0.0,0.0
2019-02-04 12:00:00,287.552,11.4525,46.68083333333333,0.0,0.0,1031.1666666666667,564.375,0.0,0.0
2019-02-04 13:00:00,287.214,12.350833333333334,40.854166666666664,0.0,0.0,1030.9166666666667,505.34999999999997,0.0,0.0
2019-02-04 14:00:00,297.846,13.3275,36.69583333333333,0.0,0.0,1030.0,439.34999999999997,0.0,0.0
2019-02-04 15:00:00,301.007,13.3025,30.205833333333334,0.0,0.0,1030.0,356.9583333333333,0.0,0.0
2019-02-04 16:00:00,300.62,12.7475,30.479166666666668,0.0,0.0,1030.0,146.37166666666667,0.0,0.0
2019-02-04 17:00:00,319.627,12.035833333333334,37.2175,0.0,0.0,1030.0,34.23366666666667,0.0,0.0
2019-02-04 18:00:00,210.181,11.64,42.64416666666667,0.0,0.0,1030.0,1.1285,0.0,0.0
2019-02-04 19:00:00,149.415,10.893333333333333,50.038333333333334,0.0,0.0,1030.0,1.0685833333333334,0.0,0.0
2019-02-04 20:00:00,111.861,10.308333333333334,55.35583333333333,0.0,0.0,1030.0,1.1261666666666665,0.0,0.0
2019-02-04 21:00:00,76.976,10.155,52.98833333333334,0.0,0.0,1030.0,0.8815833333333334,0.0,0.0
2019-02-04 22:00:00,58.497,9.955833333333333,48.52333333333333,0.0,0.0,1030.0,1.1980833333333334,0.0,0.0
2019-02-04 23:00:00,53.736,9.939166666666667,46.85583333333333,0.0,0.0,1030.0,1.0571666666666666,0.0,0.0
2019-02-05 00:00:00,53.233,9.68,48.004999999999995,0.0,0.0,1030.0,0.87025,0.0,0.0
2019-02-05 01:00:00,51.327,9.109166666666667,53.9175,0.0,0.0,1030.0,0.87025,0.0,0.0
2019-02-05 02:00:00,51.916,8.3175,61.82666666666666,0.0,0.0,1030.0,2.567083333333333,0.0,0.0
2019-02-05 03:00:00,51.898,8.644166666666667,57.465833333333336,0.0,0.0,1030.0,2.1378333333333335,0.0,0.0
2019-02-05 04:00:00,51.286,8.054166666666665,60.82083333333333,0.0,0.0,1029.8333333333333,1.1889166666666666,0.0,0.0
2019-02-05 05:00:00,59.766,7.739999999999999,60.93833333333333,0.0,0.0,1029.5,2.11225,0.0,0.0
2019-02-05 06:00:00,57.86,7.870833333333334,54.05416666666667,0.0,0.0,1029.0,1.08725,0.0,0.0
2019-02-05 07:00:00,103.434,7.421666666666667,56.13916666666666,0.0,0.0,1030.0,8.7735,0.0,0.0
2019-02-05 08:00:00,136.005,7.445,64.81,0.0,0.0,1030.5,125.6825,0.0,0.0
2019-02-05 09:00:00,257.311,7.785833333333333,64.70083333333334,0.0,0.0,1031.0,304.40833333333336,0.0,0.0
2019-02-05 10:00:00,291.318,8.525,61.663333333333334,0.0,0.0,1031.0,449.60833333333335,0.0,0.0
2019-02-05 11:00:00,296.901,10.689166666666667,55.7875,0.0,0.0,1031.0,554.1916666666667,0.0,0.0
2019-02-05 12:00:00,317.855,12.907499999999999,44.85,0.0,0.0,1030.3333333333333,590.5,0.0,0.0
2019-02-05 13:00:00,303.508,14.248333333333333,38.788333333333334,0.0,0.0,1029.8333333333333,574.5500000000001,0.0,0.0
2019-02-05 14:00:00,313.692,15.558333333333332,30.635833333333334,0.0,0.0,1029.0,514.7166666666667,0.0,0.0
2019-02-05 15:00:00,321.473,16.026666666666667,27.784166666666668,0.0,0.0,1028.0,397.19166666666666,0.0,0.0
2019-02-05 16:00:00,321.198,16.80333333333333,21.8925,0.0,0.0,1028.0,234.99166666666667,0.0,0.0
2019-02-05 17:00:00,316.458,15.920833333333334,24.099999999999998,0.0,0.0,1028.0,61.906666666666666,0.0,0.0
2019-02-05 18:00:00,200.565,14.183333333333332,41.20166666666667,0.0,0.0,1028.3333333333333,1.4073333333333335,0.0,0.0
2019-02-05 19:00:00,149.166,12.946666666666667,52.49666666666667,0.0,0.0,1029.0,1.0106666666666666,0.0,0.0
2019-02-05 20:00:00,121.269,12.446666666666667,53.419999999999995,0.0,0.0,1029.0,0.86075,0.0,0.0
2019-02-05 21:00:00,87.041,12.54,52.317499999999995,0.0,0.0,1029.0,0.734,0.0,0.0
2019-02-05 22:00:00,63.137,13.205833333333333,46.535,0.0,0.0,1029.0,1.0131666666666665,0.0,0.0
2019-02-05 23:00:00,60.235,12.448333333333332,48.083333333333336,0.0,0.0,1028.3333333333333,0.8263333333333334,0.0,0.0
2019-02-06 00:00:00,52.521,10.861666666666666,62.76666666666667,0.0,0.0,1028.0,1.2163333333333333,0.0,0.0
2019-02-06 01:00:00,51.452,9.389166666666666,75.97500000000001,0.0,0.0,1028.0,3.34425,0.0,0.0
2019-02-06 02:00:00,51.475,10.1075,63.32666666666666,0.0,0.0,1028.0,2.08675,0.0,0.0
2019-02-06 03:00:00,50.884,10.184166666666666,60.99583333333334,0.0,0.0,1027.5833333333333,2.0638333333333336,0.0,0.0
2019-02-06 04:00:00,51.003,9.911666666666667,61.560833333333335,0.0,0.0,1027.0,1.35025,0.0,0.0
2019-02-06 05:00:00,51.667,9.213333333333333,65.00750000000001,0.0,0.0,1027.0,2.3221666666666665,0.0,0.0
2019-02-06 06:00:00,50.99,8.064166666666667,72.78166666666667,0.0,0.0,1027.0,3.456166666666667,0.0,0.0
2019-02-06 07:00:00,55.984,7.565,75.20833333333333,0.0,0.0,1027.1666666666667,11.60225,0.0,0.0
2019-02-06 08:00:00,56.923,7.906666666666666,71.38416666666667,0.0,0.0,1028.0,85.60916666666667,0.0,0.0
2019-02-06 09:00:00,59.196,9.240833333333333,65.52666666666666,0.0,0.0,1028.0,227.70833333333334,0.0,0.0
